NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1003740,CONIFER VILLAGE AT OAKCREST,2011 BROOKS DR,CAPITOL HEIGHTS,MD,20743,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802803,04,38.874599,-76.906501,Active,2,0,0,120,1/1/2016,1/1/2046,10/1/2056,PGIM REAL ESTATE AGENCY FINANC,Non-Profit,CONIFER MANAGEMENT LLC,,800240497,88c,4/11/2022,88c,9/13/2019,,,97,23,0,,Family,1350,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,35527,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,11/1/2016,10/1/2056,120,10890110,,,,,,,,,,1,0,0,MDA20161006,Active,4% Tax Credit,1/1/2016,1/1/2046,120,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1163394,REGENCY LANE APARTMENTS,6816 Walker Mill Rd,Capitol Heights,MD,20743-4509,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802804,04,38.870981,-76.891215,Active,1,0,0,172,6/1/2021,5/31/2041,5/31/2041,REGENCY LANE LLC,Profit Motivated,BDMG INC,Profit Motivated,800252448,35c,10/4/2022,,,,,58,73,41,84,Family,1350,,,94,111,1,0,0,MD06RM00001,Active,RAD Mod Rehab Conv,,6/1/2021,5/31/2041,172,71.69,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053445,ST PAUL SENIOR LIVING APARTMENTS,1207 Addison Rd S,Capitol Heights,MD,20743-7200,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802803,04,38.872279,-76.896092,Active,5,0,0,223,1/1/2000,6/1/2024,1/1/2030,WALKER AND DUNLOP LLC,,AAMCI MANAGEMENT INC,,800245886,65c,1/31/2023,39c*,1/24/2022,,,,,,,Elderly,1350,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,11277,Active,207/ 223(F) PUR/ REFIN HSG,7/1/2018,6/1/2024,223,15842510,,,,,,,,,,2,0,0,MDA2000060,Active,,1/1/2000,1/1/2030,73,,,MDA2000058,Active,,1/1/2000,1/1/2030,29,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,1917600471,Active,HOME,3/22/2005,3/22/2025,10,Acquisition and New Construction,,1917600877,Active,HOME,4/8/2005,4/8/2025,10,Acquisition and New Construction,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052917,ROLLINGCREST COMMONS,6060 Sargent Rd,Chillum,MD,20782-1567,47900,Metropolitan Statistical Area,Prince Georges,24033,24033805000,04,38.962694,-76.984904,Inactive,0,0,2,140,1/1/1989,1/1/2004,1/1/2005,THE HUMPHREY COMPANIES,For Profit,,,,,,,,,,,,,,,1650,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,2,MDA1989145,Inactive,,1/1/1989,1/1/2004,140,,Missing from Subsequent Updates,MDA1990901,Inactive,,1/1/1990,1/1/2005,139,,Non-programmatic,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053787,HORIZON HOUSE I,9603 Glen View Dr,Clinton,MD,20735-4413,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801210,04,38.757015,-76.928354,Inactive,0,0,1,1,7/31/1997,7/31/2012,7/31/2012,FIRST NEW HORIZON,,,,,,,,,,,,,,,,2160,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,1917600106,Inactive,HOME,7/31/1997,7/31/2012,1,Acquisition and Rehabilitation,End Date Passed,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053154,CLINTON MANOR APARTMENTS,8500 Mike Shapiro Dr,Clinton,MD,20735-2127,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801214,05,38.772495,-76.881718,Active,2,0,1,111,1/1/1999,1/1/2029,11/1/2056,MERCHANTS CAPITAL SERVICING LL,For Profit,AHD/EQUITY MANAGEMENT JOINT VENTURE,,800239854,64c,8/11/2021,95b,3/12/2018,,,96,15,0,,Elderly,2160,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,11311,Active,223(A)(7) REFI OF 223(F) APTS,12/1/2021,11/1/2056,111,7387366,,11238,Inactive,207/ 223(F) PUR/ REFIN HSG,9/1/2014,8/1/2049,111,7415718,Terminated Mortgage,1,0,0,MDA1999030,Active,9% Tax Credit,1/1/1999,1/1/2029,111,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1172293,WOODYARD STATION SENIOR,8999 Odd Woodyard Rd,Clinton,MD,20735,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801216,04,38.758,-76.9019,Active,1,0,0,112,7/1/2024,6/1/2064,6/1/2064,DEPARTMENT HOUSING COMM DEV,,,,800253014,,,,,,,,,,,,2160,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,98097,Active,542(C) HFA RISK SHARING-RECENT COMP,7/1/2024,6/1/2064,112,15500000,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052699,BRANCHWOOD TOWERS,8600 Mike Shapiro Dr,Clinton,MD,20735-2142,47900,Metropolitan Statistical Area,Prince Georges,24033,24033801214,05,38.771515,-76.881875,Active,2,0,0,180,5/1/2016,4/30/2036,12/1/2052,BC Branchwood LLC,Limited Dividend,BEACON RESIDENTIAL MANAGEMENT CORPORATION,Profit Motivated,800009127,71c,1/20/2017,71c,1/19/2017,93b,12/4/2013,160,20,0,94,Elderly,2160,1/1/1978,1/1/1978,98,111,1,0,0,MD39H020020,Active,HFDA/8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,5/1/2016,4/30/2036,180,99.95,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,11273,Active,207/ 223(F) PUR/ REFIN HSG,1/1/2018,12/1/2052,180,17071120,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053789,ARC - 3713 MARLBROUGH WAY,3713 Marlbrough Way,College Park,MD,20740-3917,47900,Metropolitan Statistical Area,Prince Georges,24033,24033807301,04,39.009785,-76.954714,Inactive,0,0,1,1,3/31/1996,3/31/2001,3/31/2001,THE ARC OF PRINCE GEORGES COUNTY,,,,,,,,,,,,,,,,1840,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,1917600086,Inactive,HOME,3/31/1996,3/31/2001,1,Acquisition and Rehabilitation,End Date Passed,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052894,ALDEN BERKLEY TOWNHOMES,4906 Lakeland Rd,College Park,MD,20740-2459,47900,Metropolitan Statistical Area,Prince Georges,24033,24033807000,04,38.989571,-76.930176,Active,1,0,0,56,1/1/2006,1/1/2036,1/1/2036,ARBOR MGMT,For Profit,,,,,,,,,,0,15,41,,Family,1840,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MDA2006010,Active,9% Tax Credit,1/1/2006,1/1/2036,56,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053088,ATTICK TOWERS,9014 Rhode Island Ave,College Park,MD,20740-1963,47900,Metropolitan Statistical Area,Prince Georges,24033,24033807000,04,39.00036,-76.926259,Active,1,0,0,108,4/30/1972,1/1/2025,1/1/2025,College Park Housing Authority,Public Entity,COLLEGE PARK HOUSING AUTHORITY,Public Entity,,68c,9/26/2022,66,11/5/2019,72,10/25/2017,,0,0,90,Eldery or Disabled,1840,1/1/1971,1/1/1971,81,115,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MD017000001,Active,Public Housing,4/30/1972,,108,,MD017,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052773,SPELLMAN HOUSE,4700 Berwyn House Rd,College Park,MD,20740-2474,47900,Metropolitan Statistical Area,Prince Georges,24033,24033807000,04,38.992126,-76.931427,Active,1,0,1,141,6/1/1983,4/25/2024,4/25/2024,NEW SPELLMAN HOUSE ASSOCIATES LLC,Profit Motivated,ARBOR MANAGEMENT LLC,Profit Motivated,800009450,97b,11/8/2021,88c,10/4/2018,86b,7/5/2016,140,0,0,97,Elderly,1840,,,97,112,1,0,0,MD398023003,Active,Sec 8 NC,1a: Mark-Up-To-Market Eligibility,4/26/2004,4/25/2024,140,90.46,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,35253,Inactive,221(D)(4) MKT RATE MOD INC/ DISP FAMS,6/1/1983,5/1/2023,141,,Terminated Mortgage,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052687,BERKLEY TOWNHOUSES,4710 Lakeland Rd,College Park,MD,20740-2463,47900,Metropolitan Statistical Area,Prince Georges,24033,24033807000,04,38.989953,-76.932803,Active,1,0,0,172,2/1/2006,1/31/2026,1/31/2026,NEW ALDEN BERKLEY ASSOCIATES LLC,Profit Motivated,ARBOR MANAGEMENT LLC,Profit Motivated,800009116,94c,9/24/2021,90b*,10/23/2017,90b*,10/27/2014,0,16,16,82,Family,1840,,,90,183,1,0,0,MD398023004,Active,Sec 8 NC,1a: Mark-Up-To-Market Eligibility,2/1/2006,1/31/2026,32,83.61,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053411,COTTAGE CITY TOWERS,4142 Bunker Hill Rd,Cottage City,MD,20722-1634,47900,Metropolitan Statistical Area,Prince Georges,24033,24033804400,04,38.939796,-76.949025,Active,1,0,0,100,8/31/1974,1/1/2025,1/1/2025,Housing Authority of Prince Georges County,Public Entity,Housing Authority of Prince Georges County,Public Entity,,45c,9/13/2022,63,9/18/2019,94,1/17/2017,,,0,97,,1530,1/1/1974,1/1/1974,75,117,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MD015015006,Active,Public Housing,8/31/1974,,100,,MD015,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1019081,VESTA FOREST,2223 Seton Way,District Heights,MD,20747-1163,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802407,04,38.85993,-76.911632,Active,0,1,0,10,8/1/2022,7/31/2047,7/31/2047,VESTA FOREST INC,Non-Profit,VESTA INC,Non-Profit,800221486,85b,9/14/2022,94a,3/30/2018,94a,3/29/2018,10,0,0,,Disabled,1460,1/1/2005,1/1/2005,,,0,1,0,MD39Q041002,Inconclusive,PRAC/811,,8/1/2022,7/31/2047,10,44.8,Expired,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1053407,MARLBOROUGH TOWNE,1801 Tanow Pl,District Heights,MD,20747-1266,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802407,04,38.864679,-76.910841,Active,1,0,0,63,4/30/1974,1/1/2025,1/1/2025,Housing Authority of Prince Georges County,Public Entity,Housing Authority of Prince Georges County,Public Entity,,89b,6/28/2022,93,9/25/2018,92,11/17/2015,,,,92,,1460,1/1/1974,1/1/1974,85,166,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,MD015015003,Active,Public Housing,4/30/1974,,62,,MD015,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1015600,MILLWOOD TOWNHOUSES,1700 Walkus Ct # 1799,District Heights,MD,20747-1892,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802204,04,38.866542,-76.876886,Inactive,0,0,1,75,9/1/1972,8/1/2012,8/1/2012,,,,,,,,,,,,,,,,,1460,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,44077,Inactive,236(J)(1)/ LOWER INCOME FAMILIES,9/1/1972,8/1/2012,75,,Terminated Mortgage,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1015598,PICKWICK SQUARE III,1574 Addison Rd S,District Heights,MD,20747-1565,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802404,04,38.86657,-76.88696,Inactive,0,0,4,87,5/1/1970,4/1/2010,3/1/2012,,,,,,,,,,,,,,,,,1460,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,4,55028,Inactive,221(D)(3) BMIR URBAN RENEWAL/ COOP HSG,5/1/1970,4/1/2010,58,,,55061,Inactive,221(D)(3) BMIR URBAN RENEWAL/ COOP HSG,10/1/1970,9/1/2010,86,,Terminated Mortgage,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1003764,WOODLAND SPRINGS APARTMENTS,6617 Atwood St,District Heights,MD,20747-5016,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802404,04,38.86113,-76.893372,Active,4,1,2,506,10/1/1987,5/1/2027,7/1/2057,WOODLAND SPRINGS LP,Multiple,PATHS MANAGEMENT SERVICES LLC,Profit Motivated,800079937,91c,5/10/2022,96c,3/11/2022,93b,11/16/2018,142,287,38,82,Family,1460,,,96,127,1,0,0,MDPF0019406,Active,Pension Fund,1b: Discretionary Authority Eligibility Mark-Up-To-Market,10/1/2015,9/30/2035,121,85.41,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,2,1,0,35521,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,12/1/2015,11/1/2055,36,1335798,,98069,Active,542(C) HFA RISK SHARING-RECENT COMP,8/1/2017,7/1/2057,506,40500400,,1,0,1,MDA2017026,Active,4% Tax Credit,1/1/2017,1/1/2047,504,Acquisition and Rehab,,MDA0000055,Inactive,,1/1/2015,1/1/2045,,,Missing from Subsequent Updates,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,1917600085,Inactive,HOME,6/20/2002,6/20/2017,7,Acquisition and Rehabilitation,End Date Passed,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1052871,LODGE APARTMENTS,5351 Sheriff Rd,Fairmount Heights,MD,20743,47900,Metropolitan Statistical Area,Prince Georges,24033,24033803001,04,38.90436,-76.92073,Inactive,0,0,1,68,1/1/1988,1/1/2003,1/1/2003,THE LODGE LP,,,,,,,,,,,,,,,,1350,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,1,MDA1988135,Inactive,,1/1/1988,1/1/2003,59,,Non-programmatic,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1012284,CHEVAL COURT,2611 Luana Dr,Forestville,MD,20747-3368,47900,Metropolitan Statistical Area,Prince Georges,24033,24033802301,04,38.85321,-76.89075,Active,2,0,0,26,7/23/2008,7/23/2028,7/31/2047,CHEVAL COURT INC,Non-Profit,HABITAT AMERICA LLC,Profit Motivated,800221521,99a,10/15/2015,95a,3/22/2011,,,26,0,0,93,Elderly,1460,1/1/2005,1/1/2005,99,88,1,0,0,MD39S041002,Active,PRAC/202,,8/1/2023,7/31/2047,26,73.21,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,1917601076,Active,HOME,7/23/2008,7/23/2028,26,Acquisition and New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
